544,2021-07-29,SNRG,0.645,0,30,0.645
545,2021-07-29,SPH,7.3,1700,30,7.3
546,2021-07-29,T57,3.6,600,30,3.4667
547,2021-07-29,TBS,13.5,3194,30,13.5473
548,2021-07-29,TOPL,2.1,0,30,2.1
549,2021-07-29,TXIM,3,100,30,3
550,2021-07-29,YGAG,5,0,30,5.0847
551,2021-07-29,ZHBG,0.136,0,30,0.1364
552,2021-07-29,ZLP,2.46,0,30,2.4258
553,2021-07-30,A4L,17.7,418,30,17.7478
554,2021-07-30,ALB,35,423,30,34.9243
555,2021-07-30,ALCM,9.25,1400,30,9.6214
556,2021-07-30,ATER,2.64,27363,30,2.6341
557,2021-07-30,BREF,2.3,7660,30,2.2805
558,2021-07-30,CCB,1.05,8980,30,1.0457
559,2021-07-30,CHIM,0.868,11580,30,0.8653
560,2021-07-30,DUH,6.76,50,30,6.76
561,2021-07-30,EAC,1.08,5000,30,1.0748
562,2021-07-30,ELHM,0.79,7600,30,0.7959
563,2021-07-30,EMKA,3.6,2612,30,3.5934
564,2021-07-30,EUBG,2.5,11125,30,2.518
565,2021-07-30,FIB,1.7,700,30,1.7057
566,2021-07-30,FZLS,19.2,150,30,19.2
567,2021-07-30,GAMZ,3.8,0,30,3.8
568,2021-07-30,GR6,1.46,8000,30,1.46
569,2021-07-30,HCEN,34.2,25,30,34.2
570,2021-07-30,HES,5.85,1276,30,5.8515
571,2021-07-30,HIKA,3.02,650,30,3.02
572,2021-07-30,HNVK,18.4,0,30,18.232
573,2021-07-30,HRZ,2.66,0,30,2.66
574,2021-07-30,HSI,2.6,0,30,2.6
575,2021-07-30,HSOF,3.44,0,30,3.45
576,2021-07-30,HVAR,40,260,30,39.9923
577,2021-07-30,IDH,2.36,0,30,2.36
578,2021-07-30,IHB,1.61,7800,30,1.6057
579,2021-07-30,KBG,8.3,0,30,8.2878
580,2021-07-30,LAV,3.8,0,30,3.8
581,2021-07-30,MONB,6.1,2031,30,6.1057
582,2021-07-30,MSH,7.65,0,30,7.65
583,2021-07-30,NEOH,27.2,557,30,27.0399
584,2021-07-30,ODES,103,0,30,102.0227
585,2021-07-30,PET,0.23,0,30,0.23
586,2021-07-30,SFA,3.48,5500,30,3.48
587,2021-07-30,SFT,5.15,0,30,5.15
588,2021-07-30,SGH,0.51,0,30,0.4953
589,2021-07-30,SKEH,22.4,0,30,22.4
590,2021-07-30,SNRG,0.75,1017,30,0.6892
591,2021-07-30,SPH,7.4,882,30,7.308
592,2021-07-30,T57,3.6,213,30,3.6
593,2021-07-30,TBS,13.6,361,30,13.5554
594,2021-07-30,TOPL,2.1,0,30,2.1
595,2021-07-30,TXIM,3,0,30,3
596,2021-07-30,YGAG,5,0,30,5.0847
597,2021-07-30,ZHBG,0.136,0,30,0.1364
598,2021-07-30,ZLP,2.46,0,30,2.4258
599,2021-08-05,A4L,17.2,3653,31,17.1269
600,2021-08-05,ALB,34.2,40,31,34.2
601,2021-08-05,ALCM,8.75,0,31,8.8064
602,2021-08-05,ATER,2.67,1339,31,2.6789
603,2021-08-05,BREF,2.37,15890,31,2.38
604,2021-08-05,CCB,1.09,9700,31,1.0822
605,2021-08-05,CHIM,0.958,63865,31,0.9323
606,2021-08-05,DUH,7.02,5621,31,6.9441
607,2021-08-05,EAC,1.08,8260,31,1.08
608,2021-08-05,ELHM,0.825,1196,31,0.8012
609,2021-08-05,EMKA,3.5,415,31,3.5
610,2021-08-05,EUBG,2.56,11200,31,2.5373
611,2021-08-05,FIB,1.79,8034,31,1.7853
612,2021-08-05,FZLS,19,0,31,19.0019
613,2021-08-05,GAMZ,3.8,0,31,3.8
614,2021-08-05,GR6,1.47,266,31,1.47
615,2021-08-05,HCEN,34.2,0,31,34.2
616,2021-08-05,HES,5.75,0,31,5.7994
617,2021-08-05,HIKA,2.9,100,31,2.9
618,2021-08-05,HNVK,18.4,0,31,18.232
619,2021-08-05,HRZ,2.66,0,31,2.66
620,2021-08-05,HSI,2.6,0,31,2.6
621,2021-08-05,HSOF,3.44,0,31,3.45
622,2021-08-05,HVAR,40.2,60,31,40.15
623,2021-08-05,IDH,2.36,0,31,2.36
624,2021-08-05,IHB,1.56,6220,31,1.56
625,2021-08-05,KBG,8.4,70,31,8.4
626,2021-08-05,LAV,3.8,0,31,3.8
627,2021-08-05,MONB,6.1,393,31,6.1
628,2021-08-05,MSH,7.35,0,31,7.1963
629,2021-08-05,NEOH,28,172,31,28
630,2021-08-05,ODES,106,10,31,106
631,2021-08-05,PET,0.102,0,31,0.102
632,2021-08-05,SFA,3.5,765,31,3.4948
633,2021-08-05,SFT,5.2,800,31,5.2
634,2021-08-05,SGH,0.51,0,31,0.5097
635,2021-08-05,SKEH,22.4,0,31,22.4
636,2021-08-05,SNRG,0.75,0,31,0.6892
637,2021-08-05,SPH,7.05,540,31,7.0371
638,2021-08-05,T57,3.46,0,31,3.4492
639,2021-08-05,TBS,13.5,783,31,13.504
640,2021-08-05,TOPL,2.1,0,31,2.1
641,2021-08-05,TXIM,3,0,31,3
642,2021-08-05,YGAG,6.05,13,31,6.05
643,2021-08-05,ZHBG,0.155,42055,31,0.1514
644,2021-08-05,ZLP,1.35,0,31,1.3862
